run_id,seed,epoch,train_loss,val_loss,hs_pos_real,hs_margin_real,hs_pos_cf,hs_margin_cf,lphi_real,lphi_cf,lphi_bound_real,vartheta,vartheta_cf
R1,2,33,0.3359122938933196,0.35509563144048056,0.0,-137.73839303163555,1.0,32311719.100057382,479574853.5489988,112514947751322.86,30422.49533843125,0.0364670731848286,4.474906598131826
R1,2,34,0.3323084099204452,0.3918013178507487,0.0,-134.99783770388387,1.0,31694287.503034532,461433135.33356893,108341770572972.25,29932.861912476408,0.03631994677891961,4.458205171201766
R1,2,35,0.32668083513224566,0.3479038055737813,0.0,-141.09725955931972,1.0,33130040.023376297,504357038.6756728,118437641766868.55,31424.53277231022,0.03617363197188224,4.4414584114041915
R1,2,36,0.32620903506985416,0.3432220474084218,0.0,-135.59487627457273,1.0,31861278.71978949,472383913.48365194,111009573202971.23,30316.76608875925,0.036027755304105374,4.424659390781203
R1,2,37,0.3202433760916745,0.3577433164914449,0.0,-142.99450395301002,1.0,33609463.8502805,525487447.8421254,123522021319216.08,32105.227814375674,0.03588265541099733,4.4079147500934965
R1,2,38,0.3273271603716744,0.35158272910118105,0.0,-130.8430387222756,1.0,30766542.956647847,448829949.4044533,105552240462100.53,29502.333653501766,0.03573802869481212,4.391501810414037
R1,2,39,0.321589474775173,0.3671719645659129,0.0,-130.85414285179496,1.0,30790090.742191117,451208403.9035649,106180755089412.7,29625.186025993688,0.03559412264054822,4.375305360436034
R1,2,40,0.31844915503925747,0.3423714957237244,0.0,-131.52209748257638,1.0,30957990.118220694,454165877.20872706,106913372451804.36,29901.932936049696,0.03545074963484696,4.358848614127251
R1,2,41,0.3133630883693695,0.3305867915948232,0.0,-132.58973298970815,1.0,31229708.41963438,470960220.0135417,110938291016823.23,30263.756617942247,0.03530800981867721,4.342499823505236
R1,2,42,0.31436215915503324,0.31640825446446735,0.0,-125.66806002013993,1.0,29604337.44705393,426188829.0604296,100407710631861.08,28805.720805236608,0.035165894464139015,4.325939919236028
R1,2,43,0.3122132010813113,0.33713663657506304,0.0,-126.73855234583571,1.0,29865294.032006834,435915138.13218343,102734176696711.05,29177.579669335166,0.035024298345479536,4.309584238298758
R1,2,44,0.31284477939429106,0.321623015165329,0.0,-122.19489966741465,1.0,28807091.403137553,410121567.0821923,96700915502450.78,28246.08959407995,0.03488343540699251,4.293255657500088
R1,2,45,0.3130013566193757,0.3586534021695455,0.0,-119.40922026039084,1.0,28164691.25674476,394380835.3352433,93039962015029.89,27715.983872559576,0.03474297746526893,4.27711537633857
R1,2,46,0.30637288413665914,0.35851166542371116,0.0,-123.97542433668195,1.0,29250100.026478782,425635303.8775676,100435096171748.12,28897.348391787516,0.03460335159494031,4.260948644374095
R1,2,47,0.307241283443239,0.35202967858314516,0.0,-114.30472025883846,1.0,26971963.801984984,366319957.76009035,86453228757287.88,26763.972374195622,0.03446402931807335,4.244944123126527
R1,2,48,0.30357204406349747,0.3141151535511017,0.0,-120.49943013074652,1.0,28449703.265280552,413961130.6476168,97753735093116.73,28325.31053221342,0.03432561620589225,4.228902532427761
R1,2,49,0.29815758379300433,0.3337770062287648,0.0,-116.15172654195395,1.0,27434356.142299503,384514191.80400246,90823974901444.83,27413.602673438578,0.03418743928499028,4.212845439802948
R1,2,50,0.2963498470076808,0.3166633495489756,0.0,-113.23419698245098,1.0,26758339.630151458,366291480.8250396,86559432496398.64,26834.524695759905,0.034050205397990446,4.19700161928887
R1,2,51,0.29732901351540175,0.3305938370227814,0.0,-110.26505426693522,1.0,26062081.07883637,352515977.3736434,83334675006271.23,26246.084961235236,0.033913194371642176,4.181199795135045
R1,2,52,0.29600505556000606,0.31000667428970335,0.0,-107.73270923457149,1.0,25478693.331595056,336703380.507745,79638324935962.95,25742.818026069028,0.033777095329376956,4.165436004597464
R1,2,53,0.29440583956683125,0.32585488589604694,0.0,-102.776168263606,1.0,24323946.621900536,309125481.7103649,73165365359582.28,24654.331461217065,0.03364128248783601,4.149707880467
R1,2,54,0.289178176191118,0.3059587624867757,0.0,-107.62384177315917,1.0,25468862.495248243,347239561.83991504,82188057705257.89,25934.59697894883,0.033506259177961656,4.134080920092236
R1,2,55,0.2860287167319545,0.32964740618069965,0.0,-102.364794341747,1.0,24236736.859386884,312839019.08835566,74079411175001.0,24767.764546313123,0.03337168977145225,4.11853532173033
R1,2,56,0.2862711917647609,0.31153942036628723,0.0,-98.65402687983809,1.0,23366782.172813836,291368239.86496985,69018124014121.99,23970.3639070044,0.03323767540301963,4.102975469638298
R1,2,57,0.2826228787899017,0.31035276532173156,0.0,-100.38638890381529,1.0,23779753.89039962,308676121.05433726,73124621199001.23,24497.29022678742,0.03310436135338199,4.087490484491653
R1,2,58,0.2762399772979595,0.30817728050549825,0.0,-101.18539749657484,1.0,23989523.66458219,309533243.0018999,73396571895019.03,24782.822740880973,0.03297136416336287,4.072064054191943
R1,2,59,0.27628103559988515,0.31509252651532493,0.0,-94.19641171674414,1.0,22337757.423235115,271964327.4996403,64505714428569.12,23172.765686310635,0.032839256188561844,4.056777937710837
R1,2,60,0.2711043318819117,0.30871464347839356,0.0,-93.13973318752326,1.0,22103115.15062612,268411142.6475372,63705779417762.27,22998.65793341055,0.03270733154635428,4.041463731260643
R1,2,61,0.2692758283217748,0.3254848278363546,0.0,-89.91035677586616,1.0,21341654.059863776,252601028.43383065,59967393581022.695,22297.442459396785,0.03257634745490167,4.026327933842356
R1,2,62,0.2640589863370966,0.30732876873016357,0.0,-87.76620061343897,1.0,20851775.99156134,241511770.2700696,57390377605543.08,21847.790242907213,0.03244557113248888,4.0113004574156035
R1,2,63,0.25996949407347925,0.3399044168790181,0.0,-90.68543147415333,1.0,21552403.084964048,264363757.28345916,62839567902614.91,22664.712315854405,0.032315608330311316,3.9961158845387175
R1,2,64,0.2606098366931633,0.29967416063944496,0.0,-83.8935383668121,1.0,19936815.347283218,225057632.42042443,53491669778702.65,21066.34463739051,0.032186069555820956,3.9810429426396743
R1,2,65,0.252699005568469,0.28445672082901,0.0,-83.50174436927274,1.0,19856801.47809222,223178090.05785286,53077444561007.97,21048.996463217143,0.032057018028350315,3.9660643853979867
R1,2,66,0.2503445949907656,0.3007129434744517,0.0,-81.35831900513523,1.0,19374581.528355286,217165309.70624724,51721063603765.27,20571.94755078362,0.0319287278959828,3.9511946778559075
R1,2,67,0.24596879758216716,0.32319520934422813,0.0,-79.47262381692339,1.0,18918061.255224787,207000717.34511757,49283228661866.03,20195.427652894203,0.031800644226155195,3.9363326117709736
R1,2,68,0.24361503454490943,0.28536103828748066,0.0,-76.23064498031619,1.0,18152127.428402808,190381315.15404633,45339355709260.73,19454.021803274773,0.03167349922080194,3.9215728763637676
R1,2,69,0.24275733200709024,0.28365814105669657,0.0,-73.07529584311631,1.0,17410988.169475686,179655053.34780896,42813995374889.79,18725.26224438624,0.03154650530380648,3.9069458381279474
R1,2,70,0.23976476033528646,0.2951998953819275,0.0,-69.43993572422818,1.0,16553586.708231863,162763243.85287172,38810229142436.02,17862.049518131596,0.03142035372795597,3.892260523942979
R1,2,71,0.23111614953588555,0.29104132890701295,0.0,-71.6547172852436,1.0,17086675.011735786,174307229.06314448,41571000075280.14,18512.352005052762,0.0312945879274799,3.877760658820239
R1,2,72,0.23014018447752352,0.27471453444163,0.0,-65.79826943083368,1.0,15704831.761404533,148134095.0943108,35360908150403.875,17061.24632791202,0.031169278402116047,3.8633197215488355
R1,2,73,0.2255673070527889,0.28165763878822325,0.0,-65.11946320523,1.0,15552500.612155398,146189968.50379473,34919533468036.727,16951.482454139237,0.031044756452883446,3.848901110644104
R1,2,74,0.22403657488469725,0.2667275525331497,0.0,-60.1242124567748,1.0,14364402.957070418,126645559.1422204,30261529336323.664,15720.02130396936,0.030920381847012634,3.8345877015243737
R1,2,75,0.21573263241626597,0.27111523469289145,0.0,-62.84384673070503,1.0,15022879.516615732,137300509.81888214,32827157592530.06,16494.197551129033,0.030796948555977113,3.820178113732999
R1,2,76,0.21315397886876708,0.2687531849543254,0.0,-58.086796344935124,1.0,13893075.528498122,119631622.3162346,28618067208806.336,15308.151141076707,0.030673699409000214,3.805806764025877
R1,2,77,0.20684159202487382,0.26288449915250145,0.0,-57.565357874088704,1.0,13780947.228945669,118374262.57432608,28344589381075.004,15225.118299213436,0.030551134434438524,3.7914546120682315
R1,2,78,0.20452798034526684,0.26854386607805886,0.0,-53.273228873678,1.0,12754565.425547248,103191370.18881686,24709750584275.43,14151.368545551724,0.03042914160797673,3.777127309390057
R1,2,79,0.19873689483271706,0.26468845550219217,0.0,-51.442471325053546,1.0,12320213.976738473,95649280.88338886,22911873829669.89,13723.311883386057,0.030307379232388305,3.762877963776303
R1,2,80,0.19353897026733116,0.26111645738283795,0.0,-50.454811410707855,1.0,12090418.87411476,92785609.35844734,22238977575998.336,13511.4478736266,0.03018654613725601,3.748631173584906
R1,2,81,0.18882645206981236,0.260260592063268,0.0,-47.57665941883927,1.0,11409565.23077903,83129666.66444463,19938474644176.05,12790.229226377862,0.030065823455391653,3.7345415440072434
R1,2,82,0.18211813093997814,0.2748470641374588,0.0,-46.45117375995448,1.0,11145773.029064631,80821199.0355668,19396209750191.043,12534.876947103381,0.029945881857026006,3.720372434549025
R1,2,83,0.1765526430297781,0.2591426695982615,0.0,-44.084427009525,1.0,10578389.981925223,73139696.3982121,17554392668513.951,11948.89482840677,0.029826404346573736,3.706153507615325
R1,2,84,0.17318170035768438,0.2661674842039744,0.0,-41.68375591198859,1.0,10008052.226502294,65538319.86173082,15739091982741.59,11342.109062670253,0.029707192840650588,3.692012625864058
R1,2,85,0.16910556738023405,0.25254133458932243,0.0,-38.41931929618652,1.0,9226842.451683274,56901202.82095703,13668176357948.8,10498.183170005708,0.0295888961322846,3.677942481488806
R1,2,86,0.1613661822213067,0.2589841908613841,0.0,-38.606396242604156,1.0,9275408.734770665,57366778.28600281,13785148811358.154,10589.513420591158,0.02947068714304382,3.6637790860131525
R1,2,87,0.1576924522607415,0.2584793599446615,0.0,-34.972817632938344,1.0,8403810.318103194,47129787.18894182,11328235325896.537,9634.777137211442,0.029353250563144685,3.6497454746813904
R1,2,88,0.1511563343471951,0.2473313535451889,0.0,-34.99984679989428,1.0,8413216.999767046,47900090.21813927,11517683605882.645,9680.257918859174,0.029236288368701936,3.635730486193239
R1,2,89,0.14650375468201107,0.24932874969641367,0.0,-32.74520495687204,1.0,7874978.036080234,42693289.00155653,10270878635762.773,9092.918371412336,0.02911954416907399,3.6217767842104043
R1,2,90,0.14155925201486658,0.24466063622633616,0.0,-30.95188617243538,1.0,7441998.368446393,38112866.849926405,9166364518692.797,8634.408573734787,0.029003733300393627,3.607781566666567
R1,2,91,0.136212763177024,0.24666128607590992,0.0,-29.584195660659393,1.0,7115125.403379589,35201270.678461805,8467600095331.161,8286.13266692587,0.028888028910901514,3.5938638142662085
R1,2,92,0.13185028959645165,0.24564324780305227,0.0,-28.42971482216774,1.0,6836180.427247349,32918364.532670066,7918913945354.359,7999.941027645362,0.028772972331893062,3.5800345066847648
R1,2,93,0.12681361971078095,0.24804673779010772,0.0,-28.08189452531837,1.0,6754518.296709758,32075430.41064254,7717625733268.562,7932.7551639774265,0.028658525453459836,3.5661488737276494
R1,2,94,0.1226049171200505,0.24775868185361227,0.0,-28.83100505257204,1.0,6935690.115431268,33939057.33707181,8166272600619.374,8177.538739998335,0.028544187292457144,3.5523511739916684
R1,2,95,0.11922413908772998,0.24463105988502504,0.0,-26.203759095630172,1.0,6304408.884375675,28243562.503811203,6796955944969.077,7464.221532556705,0.028430783460217136,3.5385420360243813
R1,2,96,0.11614182543975335,0.24191056207815806,0.0,-26.547588516180276,1.0,6386752.724386143,29261319.189427327,7041711829356.671,7593.630381166599,0.02831759423978867,3.5247690965943437
R1,2,97,0.11343821393118965,0.24570324675242106,0.0,-27.49934647953539,1.0,6617894.946543406,31775463.346193742,7649346582509.3,7896.192278876366,0.02820479298149884,3.5111123223699656
R1,2,98,0.1114198662991877,0.24271077831586202,0.0,-27.824089989668682,1.0,6697220.190867121,32901181.324276578,7921402415674.6875,8020.928678630371,0.02809283247878475,3.497424152467766
R1,2,99,0.11031331680880653,0.24239504683017732,0.0,-24.391880266080214,1.0,5867805.264831264,25891126.31677248,6232070689747.582,7067.594444094803,0.02798091101024777,3.483781143474631
R1,2,100,0.10937403517740744,0.24236027769247692,0.0,-26.490930915061014,1.0,6380806.338657722,29997048.057708442,7227829389306.6,7695.226394028507,0.027869757529227965,3.4702090301277266
