run_id,seed,epoch,train_loss,val_loss,n_blocks,flip_to_splus_frac,infeasible_frac,n_sminus,n_sminus_infeasible,n_splus
GBLOCK,0,18,0.27282375174098544,0.3051780834197998,10.0,0.30308056872037914,0.30308056872037914,6.969194312796208,0.0,3.0308056872037916
GBLOCK,0,19,0.26970827454107776,0.29431059034665424,10.0,0.3023696682464455,0.30189573459715635,6.976303317535545,0.0,3.023696682464455
GBLOCK,0,20,0.2652226675439764,0.28828931895891824,10.0,0.35355450236966823,0.3528436018957346,6.464454976303317,0.0,3.5355450236966823
GBLOCK,0,21,0.26360451247515504,0.31523364106814067,10.0,0.3272511848341232,0.3272511848341232,6.7274881516587675,0.0,3.272511848341232
GBLOCK,0,22,0.25847533648985405,0.29692716924349466,10.0,0.3068720379146919,0.3063981042654028,6.931279620853081,0.0,3.0687203791469195
GBLOCK,0,23,0.2556568556052667,0.3035051129659017,10.0,0.3118483412322275,0.31161137440758296,6.881516587677726,0.0,3.118483412322275
GBLOCK,0,24,0.25101582702442454,0.2896294004917145,10.0,0.30355450236966824,0.3033175355450237,6.964454976303317,0.0,3.0355450236966823
GBLOCK,0,25,0.24763604058159722,0.3041884994506836,10.0,0.3016587677725118,0.3011848341232227,6.983412322274882,0.0,3.0165876777251186
GBLOCK,0,26,0.2451928215380068,0.27808918579419456,10.0,0.3191943127962085,0.3184834123222749,6.808056872037914,0.0,3.191943127962085
GBLOCK,0,27,0.24121371689107682,0.2936873072783152,10.0,0.35047393364928914,0.35,6.495260663507109,0.0,3.504739336492891
GBLOCK,0,28,0.23963647920997055,0.29241261784235634,10.0,0.383175355450237,0.38104265402843607,6.168246445497631,0.0,3.8317535545023698
GBLOCK,0,29,0.23447738326920403,0.2702295334339142,10.0,0.33175355450236965,0.33175355450236965,6.682464454976303,0.0,3.3175355450236967
GBLOCK,0,30,0.23001021405502603,0.2848308198451996,10.0,0.30260663507109004,0.30260663507109004,6.9739336492890995,0.0,3.0260663507109005
GBLOCK,0,31,0.22692553827497694,0.2886627652645111,10.0,0.3187203791469194,0.31729857819905216,6.812796208530806,0.0,3.1872037914691944
GBLOCK,0,32,0.22374821692042882,0.27620106395085653,10.0,0.31990521327014215,0.3184834123222749,6.800947867298579,0.0,3.199052132701422
GBLOCK,0,33,0.2201359017778326,0.27343437627951306,10.0,0.31966824644549763,0.3187203791469194,6.803317535545023,0.0,3.1966824644549763
GBLOCK,0,34,0.21730357610737835,0.2615338662862778,10.0,0.32298578199052136,0.32203791469194315,6.770142180094787,0.0,3.2298578199052135
GBLOCK,0,35,0.21317796474915965,0.2659233559767405,10.0,0.378436018957346,0.3781990521327014,6.2156398104265405,0.0,3.7843601895734595
GBLOCK,0,36,0.20888652620050643,0.2701184757947922,10.0,0.3393364928909952,0.3383886255924171,6.606635071090047,0.0,3.3933649289099526
GBLOCK,0,37,0.20483308731626582,0.26523890598615013,10.0,0.3191943127962085,0.3184834123222749,6.808056872037914,0.0,3.191943127962085
GBLOCK,0,38,0.2024675177556497,0.26934426685174306,10.0,0.41611374407582935,0.4146919431279621,5.838862559241706,0.0,4.161137440758294
GBLOCK,0,39,0.1992345923891774,0.2704480032523473,10.0,0.41303317535545025,0.411611374407583,5.869668246445498,0.0,4.130331753554502
GBLOCK,0,40,0.19537856953232377,0.26065363649527235,10.0,0.33199052132701423,0.33199052132701423,6.680094786729858,0.0,3.3199052132701423
GBLOCK,0,41,0.1917017932953658,0.25772853271166485,10.0,0.32109004739336494,0.3208530805687204,6.789099526066351,0.0,3.2109004739336493
GBLOCK,0,42,0.18929965800267678,0.2557855504353841,10.0,0.36587677725118484,0.3646919431279621,6.341232227488152,0.0,3.6587677725118484
GBLOCK,0,43,0.18710678429515273,0.26056015471617383,10.0,0.3755924170616114,0.3746445497630332,6.2440758293838865,0.0,3.755924170616114
GBLOCK,0,44,0.18434201038325274,0.2582757784922918,10.0,0.44146919431279624,0.4409952606635071,5.585308056872038,0.0,4.414691943127962
GBLOCK,0,45,0.18119468345907,0.2622025044759115,10.0,0.3950236966824645,0.3947867298578199,6.049763033175355,0.0,3.9502369668246446
GBLOCK,0,46,0.17880936353736454,0.25430311743418377,10.0,0.4255924170616114,0.42464454976303323,5.7440758293838865,0.0,4.2559241706161135
GBLOCK,0,47,0.17747215327951643,0.25615196029345194,10.0,0.43578199052132705,0.43483412322274884,5.64218009478673,0.0,4.35781990521327
GBLOCK,0,48,0.1757947819100486,0.2553347100019455,10.0,0.4090047393364929,0.40734597156398106,5.909952606635071,0.0,4.090047393364929
GBLOCK,0,49,0.1745623386700948,0.2538094481627146,10.0,0.326303317535545,0.3253554502369668,6.73696682464455,0.0,3.2630331753554502
GBLOCK,0,50,0.17391693708631728,0.2536264406442642,10.0,0.41137440758293836,0.4104265402843602,5.886255924170616,0.0,4.113744075829384
