run_id,seed,epoch,train_loss,val_loss,n_blocks,flip_to_splus_frac,infeasible_frac,n_sminus,n_sminus_infeasible,n_splus
BBLOCK,2,73,25749439.615407407,26141357.744,10.0,0.0,0.9978672985781991,0.0,0.0,10.0
BBLOCK,2,74,25671504.085925926,26069029.978666667,10.0,0.0,0.9943127962085309,0.0,0.0,10.0
BBLOCK,2,75,25580990.966518518,25893519.274666667,10.0,0.0,0.995260663507109,0.0,0.0,10.0
BBLOCK,2,76,25413826.75022222,25794249.808,10.0,0.0,0.995260663507109,0.0,0.0,10.0
BBLOCK,2,77,25339643.952,25731366.736,10.0,0.0,0.9936018957345972,0.0,0.0,10.0
BBLOCK,2,78,25284711.610074073,25681159.882666666,10.0,0.0,0.9957345971563981,0.0,0.0,10.0
BBLOCK,2,79,25239729.986962963,25639440.464,10.0,0.0,0.9945497630331753,0.0,0.0,10.0
BBLOCK,2,80,25201949.442962963,25604124.592,10.0,0.0,0.9976303317535545,0.0,0.0,10.0
BBLOCK,2,81,25169788.50251852,25574081.797333334,10.0,0.0,0.9964454976303317,0.0,0.0,10.0
BBLOCK,2,82,25142393.038222224,25548527.290666666,10.0,0.0,0.9926540284360189,0.0,0.0,10.0
BBLOCK,2,83,25119082.480592594,25526789.253333334,10.0,0.0,0.9947867298578199,0.0,0.0,10.0
BBLOCK,2,84,25099269.584,25508354.549333334,10.0,0.0,0.9947867298578199,0.0,0.0,10.0
BBLOCK,2,85,25082466.693925925,25492726.586666666,10.0,0.0,0.9966824644549763,0.0,0.0,10.0
BBLOCK,2,86,25068275.452444445,25479574.117333334,10.0,0.0,0.9957345971563981,0.0,0.0,10.0
BBLOCK,2,87,25056405.009777777,25468673.210666668,10.0,0.0,0.9945497630331753,0.0,0.0,10.0
BBLOCK,2,88,25046622.197333332,25459752.570666667,10.0,0.0,0.9947867298578199,0.0,0.0,10.0
BBLOCK,2,89,25038660.151703704,25452547.322666667,10.0,0.0,0.9945497630331753,0.0,0.0,10.0
BBLOCK,2,90,25032267.621333335,25446792.053333335,10.0,0.0,0.9981042654028436,0.0,0.0,10.0
BBLOCK,2,91,25027191.67111111,25442267.386666667,10.0,0.0,0.9954976303317536,0.0,0.0,10.0
BBLOCK,2,92,25023249.860148147,25438801.333333332,10.0,0.0,0.9966824644549763,0.0,0.0,10.0
BBLOCK,2,93,25020266.917925928,25436229.12533333,10.0,0.0,0.9969194312796208,0.0,0.0,10.0
BBLOCK,2,94,25018093.97748148,25434400.186666667,10.0,0.0,0.995260663507109,0.0,0.0,10.0
BBLOCK,2,95,25016586.963555556,25433179.658666667,10.0,0.0,0.9962085308056872,0.0,0.0,10.0
BBLOCK,2,96,25015630.007703703,25432462.56,10.0,0.0,0.9976303317535545,0.0,0.0,10.0
BBLOCK,2,97,25015099.673481483,25432103.072,10.0,0.0,0.9966824644549763,0.0,0.0,10.0
BBLOCK,2,98,25014838.744296297,25431928.821333334,10.0,0.0,0.9945497630331753,0.0,0.0,10.0
BBLOCK,2,99,25014737.886814814,25431896.736,10.0,0.0,0.9962085308056872,0.0,0.0,10.0
BBLOCK,2,100,25014721.718518518,25431896.053333335,10.0,0.0,0.9938388625592417,0.0,0.0,10.0
