run_id,seed,epoch,train_loss,val_loss,hs_pos_raw,hs_margin_raw
BDIAG,0,40,0.32043318940092014,0.3411808390617371,0.0,-999999995904.0
BDIAG,0,41,0.32206293779832346,0.3461529501279195,0.0,-999999995904.0
BDIAG,0,42,0.3155685701237784,0.3515905195871989,0.0,-999999995904.0
BDIAG,0,43,0.3175163548345919,0.3758156267007192,0.0,-999999995904.0
BDIAG,0,44,0.3107344183480298,0.32621974460283915,0.0,-999999995904.0
BDIAG,0,45,0.30739721337071174,0.39319957200686134,0.0,-999999995904.0
BDIAG,0,46,0.3123518158153251,0.3167304186820984,0.0,-999999995904.0
BDIAG,0,47,0.3066519220316852,0.35136821993192036,0.0,-999999995904.0
BDIAG,0,48,0.30891842736138236,0.32425303959846496,0.0,-999999995904.0
BDIAG,0,49,0.2989028736838588,0.3057828596830368,0.0,-999999995904.0
BDIAG,0,50,0.30308922077991346,0.3318065809408824,0.0,-999999995904.0
BDIAG,0,51,0.29490652602690237,0.3181445066134135,0.0,-999999995904.0
BDIAG,0,52,0.29450186965200637,0.30300006540616353,0.0,-999999995904.0
BDIAG,0,53,0.292231157179232,0.3448180058002472,0.0,-999999995904.0
BDIAG,0,54,0.29156142092192616,0.304161527633667,0.0,-999999995904.0
BDIAG,0,55,0.2856604349083371,0.32019387992223103,0.0,-999999995904.0
BDIAG,0,56,0.2819689433221464,0.3136100427309672,0.0,-999999995904.0
BDIAG,0,57,0.2816469129103201,0.30768265974521636,0.0,-999999995904.0
BDIAG,0,58,0.27869865549935235,0.31043042039871216,0.0,-999999995904.0
BDIAG,0,59,0.27415727469656204,0.2947448183298111,0.0,-999999995904.0
BDIAG,0,60,0.2682317427043562,0.3128124801317851,0.0,-999999995904.0
BDIAG,0,61,0.2694357320467631,0.2909088219006856,0.0,-999999995904.0
BDIAG,0,62,0.261364127503501,0.3168846015135447,0.0,-999999995904.0
BDIAG,0,63,0.2693755262825224,0.29822874943415323,0.0,-999999995904.0
BDIAG,0,64,0.2583259244627423,0.28220601836840314,0.0,-999999995904.0
BDIAG,0,65,0.2583973372909758,0.3190167315006256,0.0,-999999995904.0
BDIAG,0,66,0.25577270881776454,0.28185717407862343,0.0,-999999995904.0
BDIAG,0,67,0.25046885538984226,0.2761165154774984,0.0,-999999995904.0
BDIAG,0,68,0.24594996997603663,0.2760399919350942,0.0,-999999995904.0
BDIAG,0,69,0.23916786638454154,0.27759587359428406,0.0,-999999995904.0
BDIAG,0,70,0.23924389659916914,0.30107294209798174,0.0,-999999995904.0
BDIAG,0,71,0.23440114807641066,0.2672404170831045,0.0,-999999995904.0
BDIAG,0,72,0.2328906078029562,0.26648131755987803,0.0,-999999995904.0
BDIAG,0,73,0.22883238908096595,0.29165924962361656,0.0,-999999995904.0
BDIAG,0,74,0.22325287598150748,0.2723250210285187,0.0,-999999995904.0
BDIAG,0,75,0.21953832621927616,0.261950219074885,0.0,-999999995904.0
BDIAG,0,76,0.21372990812195672,0.2712414840857188,0.0,-999999995904.0
BDIAG,0,77,0.21150888044304317,0.2748052128156026,0.0,-999999995904.0
BDIAG,0,78,0.20513889071676467,0.29101536242167153,0.0,-999999995904.0
BDIAG,0,79,0.20348069288333256,0.2732429774602254,0.0,-999999995904.0
BDIAG,0,80,0.1974696860048506,0.2677620486021042,0.0,-999999995904.0
BDIAG,0,81,0.19046208964012287,0.2523775468667348,0.0,-999999995904.0
BDIAG,0,82,0.18471715969509547,0.2566102507909139,0.0,-999999995904.0
BDIAG,0,83,0.18178175510300532,0.27710267849763237,0.0,-999999995904.0
BDIAG,0,84,0.17807737984480682,0.26450063105424243,0.0,-999999995904.0
BDIAG,0,85,0.1710158728228675,0.26483268598715465,0.0,-999999995904.0
BDIAG,0,86,0.16575921939920496,0.2531494141817093,0.0,-999999995904.0
BDIAG,0,87,0.16183867760057802,0.2509159041245778,0.0,-999999995904.0
BDIAG,0,88,0.15698907993899452,0.25852633953094484,0.0,-999999995904.0
BDIAG,0,89,0.15219116117777648,0.2542557779153188,0.0,-999999995904.0
BDIAG,0,90,0.14608329292579933,0.24465017330646516,0.0,-999999995904.0
BDIAG,0,91,0.1400729402171241,0.24797763860225677,0.0,-999999995904.0
BDIAG,0,92,0.13592645454848254,0.25170698058605195,0.0,-999999995904.0
BDIAG,0,93,0.13148873381702988,0.24603020934263864,0.0,-999999995904.0
BDIAG,0,94,0.12714086496829988,0.24835796554883321,0.0,-999999995904.0
BDIAG,0,95,0.12395778081372932,0.2522369047005971,0.0,-999999995904.0
BDIAG,0,96,0.1208686835081489,0.248181320865949,0.0,-999999995904.0
BDIAG,0,97,0.11821204326991681,0.2451085592508316,0.0,-999999995904.0
BDIAG,0,98,0.11650538696183099,0.24432307128111522,0.0,-999999995904.0
BDIAG,0,99,0.1151202495738312,0.24632277150948842,0.0,-999999995904.0
BDIAG,0,100,0.11430733527298327,0.24550597949822744,0.0,-999999995904.0
