run_id,seed,epoch,train_loss,val_loss,hs_pos_real,hs_margin_real,hs_pos_cf,hs_margin_cf,lphi_real,lphi_cf,lphi_bound_real,vartheta,vartheta_cf
R1,1,29,0.3451513358310417,0.37243428587913513,0.0,-137.41475642763638,1.0,32149686.123415265,458411515.77054316,107259998714631.62,29828.007024027116,0.03706143599364065,4.539065222796582
R1,1,30,0.33843685293197634,0.33751268521944683,0.0,-144.8910353138586,1.0,33910132.03999965,513979484.9808387,120300289763452.95,31583.93540941826,0.0369118010910366,4.521797140583427
R1,1,31,0.3347399498047652,0.3333996749718984,0.0,-145.10837230948496,1.0,33969734.506599374,522138780.3552172,122237993631542.22,31763.96994815963,0.03676299991146211,4.504568078394944
R1,1,32,0.33441743410075153,0.3474367559750875,0.0,-138.76794976291498,1.0,32497621.480369173,478799983.2986903,112133908537622.7,30498.760527737777,0.03661462145968879,4.4873343134422505
R1,1,33,0.33547354709660565,0.36940867654482523,0.0,-137.82759420491655,1.0,32287575.710581575,480203506.07926154,112504456075336.02,30419.911770243572,0.0364670731848286,4.4701406105311134
R1,1,34,0.3358841114220796,0.3333770416577657,0.0,-135.48712942505045,1.0,31742221.399420936,465255611.59961474,109012602771074.22,30036.628125818235,0.03631994677891961,4.452989648278004
R1,1,35,0.33256455988354156,0.3566462554931641,0.0,-132.21718099443285,1.0,30983105.27054363,444509667.23931354,104176037540868.56,29433.455043380913,0.03617363197188224,4.435890709017227
R1,1,36,0.33143158303366765,0.3288758856455485,0.0,-129.85300278346548,1.0,30442296.436926488,431172103.2983571,101092777961172.64,29027.35478175972,0.036027755304105374,4.418995404494287
R1,1,37,0.3226418669488695,0.3776673595905304,0.0,-138.2724052919268,1.0,32424716.9714368,496678531.6273143,116478834699041.12,31033.359508544327,0.03588265541099733,4.402100862234928
R1,1,38,0.3222444961247621,0.33796781873703,0.0,-136.40878767479572,1.0,31993579.47925551,485158460.2551682,113797443872541.48,30745.99435420945,0.03573802869481212,4.385160355738218
R1,1,39,0.32593094864598027,0.3249561009407044,0.0,-124.44398543782177,1.0,29190591.708247826,411310948.0292786,96490957680938.75,28172.06069255803,0.03559412264054822,4.368307172480675
R1,1,40,0.3186291726341954,0.3594154212474823,0.0,-135.53386010674166,1.0,31807123.590437267,489943016.2032109,114995448001851.28,30801.335556977698,0.03545074963484696,4.351512416598378
R1,1,41,0.3203251401230141,0.3709394460519155,0.0,-125.4837185541948,1.0,29450379.849497292,420960915.8693816,98806466425094.16,28643.44166139851,0.03530800981867721,4.334833454628369
R1,1,42,0.32311258804356613,0.3567431342601776,0.0,-121.18412630486816,1.0,28440565.34999202,397837692.8742757,93378371493769.61,27785.217755271206,0.035165894464139015,4.318217931638618
R1,1,43,0.31674037618107265,0.3388643209139506,0.0,-123.64545818770762,1.0,29031036.215264127,412184300.0600427,96785786723754.48,28463.002155588903,0.035024298345479536,4.301685648516452
R1,1,44,0.31385145499088146,0.37373751560846963,0.0,-122.13780949030107,1.0,28688538.42843468,410463786.584921,96418042983938.39,28229.740882633938,0.03488343540699251,4.28514447403019
R1,1,45,0.3107342312247665,0.32751915764808653,0.0,-120.32729002138828,1.0,28265491.006973166,395686378.72651625,92955443965195.39,27931.95656944899,0.03474297746526893,4.268680470390356
R1,1,46,0.3152027137897633,0.3183428985277812,0.0,-116.00281153844688,1.0,27249304.93778976,377689352.27984166,88735986619978.95,27047.832096485916,0.03460335159494031,4.252258559783934
R1,1,47,0.30404753349445485,0.3590079424381256,0.0,-122.54830323923463,1.0,28812499.950734522,429522546.8440253,100992604716187.7,28674.30259445565,0.03446402931807335,4.235997870919445
R1,1,48,0.303503185638675,0.32303221984704333,0.0,-118.14188812335658,1.0,27773732.240605984,391181960.1181279,91975273311431.4,27767.71377493306,0.03432561620589225,4.219801112956156
R1,1,49,0.30033917180697123,0.3451194187005361,0.0,-116.28895203936892,1.0,27347183.83253614,385203092.00135124,90601525027762.19,27445.04603790655,0.03418743928499028,4.203721598147026
R1,1,50,0.302968602348257,0.3228088828722636,0.0,-107.97507229703233,1.0,25399440.25097781,332638226.5181911,78260178669058.2,25592.24720452918,0.034050205397990446,4.187683644241177
R1,1,51,0.30015253542970727,0.324260755777359,0.0,-106.37290061875815,1.0,25023928.537567478,324849685.53456956,76429788330036.9,25322.493168701458,0.033913194371642176,4.171686728519136
R1,1,52,0.29559970465412844,0.3751386307875315,0.0,-106.87277374946854,1.0,25158625.54940321,333597921.9283177,78543775446892.3,25537.2703655423,0.033777095329376956,4.155829626139611
R1,1,53,0.2894398126690476,0.31842689073085784,0.0,-110.52221356407786,1.0,26023004.07795497,357509026.8427823,84188556420907.28,26522.042706688557,0.03364128248783601,4.139967197325672
R1,1,54,0.28889231315365543,0.3160349060694377,0.0,-104.84299010878229,1.0,24700096.190213654,326099915.3281998,76837528591407.94,25255.74918470675,0.033506259177961656,4.1242249640470625
R1,1,55,0.2850022502651921,0.3308363413016001,0.0,-107.23296268032064,1.0,25261450.821012236,341890301.33479816,80551490803037.67,25947.6784148927,0.03337168977145225,4.108477722585501
R1,1,56,0.2844914053192845,0.30607309023539225,0.0,-103.15105547754615,1.0,24312154.22662959,322099961.0773819,75924058142294.48,25062.005886148,0.03323767540301963,4.092979745592887
R1,1,57,0.27811019290818106,0.31421234758694966,0.0,-101.71699910986793,1.0,23982245.969959877,312022540.7035153,73579343975559.44,24813.371366223386,0.03310436135338199,4.07736128390098
R1,1,58,0.2750566291676627,0.2985411691665649,0.0,-97.53929059688026,1.0,23014826.547966093,290109612.8264768,68462083400206.05,23884.355701233006,0.03297136416336287,4.061884648577637
R1,1,59,0.27574954120318096,0.3013909646670024,0.0,-94.5364421814624,1.0,22302774.41411996,272166140.4744242,64223008284148.4,23257.103625038973,0.032839256188561844,4.046560561788374
R1,1,60,0.269324011626067,0.3430064431031545,0.0,-95.054336816116,1.0,22431773.070667457,280794581.8135146,66271273232189.38,23478.72258695374,0.03270733154635428,4.0311275825237685
R1,1,61,0.2681633647812737,0.3380981991291046,0.0,-89.25229575674949,1.0,21071625.267410807,249762308.71822402,58975499638261.14,22136.38018263028,0.03257634745490167,4.0159210896496855
R1,1,62,0.26715488316394664,0.29427050964037577,0.0,-87.4290202517351,1.0,20649808.849418644,242876392.07191133,57372146835000.32,21776.19615247551,0.03244557113248888,4.000803349579804
R1,1,63,0.25924753838115266,0.30256708391507464,0.0,-88.39098722678273,1.0,20893185.96606707,245625960.7891936,58067557068678.93,22095.888049447025,0.032315608330311316,3.985575690416959
R1,1,64,0.25910261731677586,0.30257387121518453,0.0,-82.95311824933651,1.0,19603992.212445773,219710238.2289761,51933352084722.9,20834.232960048128,0.032186069555820956,3.9704417742754585
R1,1,65,0.26007755354598716,0.29077365787823994,0.0,-77.67304005134338,1.0,18358849.23042204,196191500.9636028,46384063462674.945,19595.133603719907,0.032057018028350315,3.9555372609740336
R1,1,66,0.2533585601073724,0.2937799079020818,0.0,-80.65509746172111,1.0,19075607.565007787,211966429.9383229,50144205349977.586,20424.905496030737,0.0319287278959828,3.940672056005729
R1,1,67,0.24966806826768098,0.28367604116598766,0.0,-75.29244686065252,1.0,17814922.590677682,185144551.23795983,43815383178109.68,19144.033478227942,0.031800644226155195,3.925656863058789
R1,1,68,0.24322253436512417,0.28392401758829755,0.0,-77.66681491540206,1.0,18385827.80363249,200667845.0992286,47512292470089.47,19825.063473255123,0.03167349922080194,3.910790575008897
R1,1,69,0.24022630762170863,0.275171836177508,0.0,-72.73066479199109,1.0,17220725.389916096,174914308.49912485,41424853017164.59,18645.48459402552,0.03154650530380648,3.895926704643497
R1,1,70,0.2400461512318364,0.29544709487756093,0.0,-67.48402111388867,1.0,15978996.87072536,151925715.6943763,35980865481574.17,17378.481706829218,0.03142035372795597,3.881172532648272
R1,1,71,0.23597090624879907,0.2838475633064906,0.0,-66.92112445509207,1.0,15841183.236238208,152163199.1681345,36026446430953.38,17316.210364843795,0.0312945879274799,3.8665905962910028
R1,1,72,0.2294140164366475,0.2718559930721919,0.0,-66.16170414218207,1.0,15682124.523234269,150236820.54558042,35617670039578.1,17173.132191537577,0.031169278402116047,3.8519030500682274
R1,1,73,0.22487355435777592,0.2920786104996999,0.0,-64.402516930563,1.0,15277835.311660513,142682972.66002408,33856702217784.484,16776.231953475788,0.031044756452883446,3.837259968365565
R1,1,74,0.22215896221884976,0.27304614822069806,0.0,-60.90286242915846,1.0,14448800.431901727,128528940.70947598,30498843786080.266,15936.46208910544,0.030920381847012634,3.822758429000591
R1,1,75,0.21629354958181027,0.26743746078014374,0.0,-59.08499117349748,1.0,14022738.125773031,123032070.26389213,29207487217952.582,15522.916197204344,0.030796948555977113,3.808231720393656
R1,1,76,0.2101575413412518,0.28935875912507375,0.0,-59.11631738403841,1.0,14033493.090258753,122985101.74840522,29202606263265.098,15595.878534255953,0.030673699409000214,3.793794869915891
R1,1,77,0.20999346443900355,0.26908237671852114,0.0,-52.257538116724064,1.0,12401614.82362083,97365567.98356187,23111569876340.164,13853.600628294309,0.030551134434438524,3.779361408987299
R1,1,78,0.20352398869726393,0.2613687118291855,0.0,-52.5663107215152,1.0,12475279.446617024,99186655.44624329,23545290473636.535,13996.951913974544,0.03042914160797673,3.76495641359874
R1,1,79,0.19611618071573753,0.26328955229123435,0.0,-51.85611690546481,1.0,12319715.22176891,96703160.85631631,22979379263894.33,13851.946359084433,0.030307379232388305,3.750430840259789
R1,1,80,0.19329020904611657,0.27161108211676277,0.0,-48.23093571555605,1.0,11461151.040396933,84940382.802406,20188504416811.414,12938.313129939901,0.03018654613725601,3.736079612258001
R1,1,81,0.1891782305373086,0.2538053414821625,0.0,-45.849267368530526,1.0,10904476.268149775,77482721.2068165,18431366625416.81,12343.590293431123,0.030065823455391653,3.721852445862393
R1,1,82,0.18205645533623518,0.2599699071645737,0.0,-45.099095766040854,1.0,10720931.595896414,74813120.78870454,17791428827155.766,12201.522336875929,0.029945881857026006,3.7076548682975963
R1,1,83,0.1789974212160817,0.26348451697826386,0.0,-41.09092983682204,1.0,9764154.730972674,63427560.46091821,15078198274891.908,11170.369812642297,0.029826404346573736,3.6934483463267944
R1,1,84,0.17069554982582727,0.26583625010649364,0.0,-42.424708186608456,1.0,10100590.431622222,68295740.90569681,16265846368986.775,11559.660718041907,0.029707192840650588,3.6792993825283213
R1,1,85,0.16770078600336005,0.2462588942050934,0.0,-37.511843812889566,1.0,8921049.96264664,53064440.56268463,12625630174163.791,10279.45156135014,0.0295888961322846,3.66514688203215
R1,1,86,0.1632158069787202,0.24281627301375072,0.0,-35.431225720376545,1.0,8421662.185560895,48370987.14182175,11504995201755.822,9757.154465786958,0.02947068714304382,3.651048639988178
R1,1,87,0.15433474036940822,0.262995632370313,0.0,-37.39650096124287,1.0,8898277.599030893,53700765.3057992,12782403518728.078,10329.825618648812,0.029353250563144685,3.6369654421698994
R1,1,88,0.1498245316721775,0.24292781786123913,0.0,-34.25504379731564,1.0,8162267.847428551,45693640.90418089,10890816184504.604,9491.530631857935,0.029236288368701936,3.6230195604467776
R1,1,89,0.14526659153125904,0.2540568957726161,0.0,-32.62048198414569,1.0,7763256.835373214,42299167.47277625,10072784141691.459,9088.503314824782,0.02911954416907399,3.609012759234138
R1,1,90,0.13954041155620858,0.2465888561407725,0.0,-31.86330416851841,1.0,7587223.170152363,40314068.38382705,9602660663353.857,8911.475544349238,0.029003733300393627,3.5950773378890406
R1,1,91,0.13435916383178145,0.2450899330774943,0.0,-30.493015221089784,1.0,7256813.693926387,36884378.25135135,8782348803569.463,8569.966691837893,0.028888028910901514,3.5811353290808867
R1,1,92,0.13089771772976275,0.24245260202884675,0.0,-27.58529844716822,1.0,6557672.963815494,30839810.773745384,7336524047817.027,7796.024763287326,0.028772972331893062,3.5672916685296134
R1,1,93,0.1259558077564946,0.23986652799447378,0.0,-28.64027422413289,1.0,6821248.7302550245,33358118.284011886,7950748460672.261,8111.893501720411,0.028658525453459836,3.5534772297933532
R1,1,94,0.12270399998293982,0.24141785152753195,0.0,-26.682744714003917,1.0,6346724.402381673,29482579.256919254,7019107491688.671,7601.221340416032,0.028544187292457144,3.539703030190188
R1,1,95,0.11835377918790888,0.23854874249299368,0.0,-26.752994608852735,1.0,6362013.718722844,29617554.440171074,7047948621615.508,7654.272847330894,0.028430783460217136,3.525916074863105
R1,1,96,0.11531243661156407,0.2401694418589274,0.0,-26.529276336876762,1.0,6299138.244489313,29047444.251363337,6905409476441.821,7634.273849084319,0.02831759423978867,3.5122055212747507
R1,1,97,0.1129217530577271,0.23892504195372263,0.0,-26.536331040835105,1.0,6294118.423267915,29490468.77225778,7002323390495.666,7676.478036516187,0.02820479298149884,3.4985174078365207
R1,1,98,0.11095814760084506,0.2389103657801946,0.0,-27.682177270652772,1.0,6570821.9340242855,32772111.858670812,7789666776092.433,8033.996096715338,0.02809283247878475,3.4848949217851057
R1,1,99,0.10948996598190731,0.23800017364819845,0.0,-26.395994792106116,1.0,6258613.50224002,29981123.930317577,7120101370398.141,7705.762709873552,0.02798091101024777,3.4720245845657796
R1,1,100,0.108722330585674,0.23823127226034801,0.0,-28.141030722065356,1.0,6692289.396374714,34414309.15957069,8196683280513.341,8231.476692420163,0.027869757529227965,3.4602258838591786
